ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
16359,"Patch Set 3:> why not improve the owning pointer members anyway?OK, I hope this new patch retaining a ctor makes sense.",3,13749,2015-04-10 01:19:26,2015-04-08 09:26:13,2015-04-10 01:12:43,0,MERGED,1.0,39.0,3,5,5,positive
16361,Change has been successfully pushed.,5,13749,2015-04-10 10:24:28,2015-04-08 09:26:13,2015-04-10 10:22:00,0,MERGED,1.0,34.0,2,4,5,positive
16363,Change has been successfully cherry-picked as 33d390640185e33ea432a4979efa6214c7dafd85,2,13751,2015-04-10 07:11:03,2015-04-09 20:47:27,2015-04-10 07:11:00,0,MERGED,1.0,3.0,1,1,2,positive
16367,Change has been successfully cherry-picked as c7eef865555b2ed252b1dffa9b3ed69780c63495,2,13755,2015-04-09 23:29:17,2015-04-04 12:13:18,2015-04-09 23:29:15,0,MERGED,1.0,4.0,1,1,2,positive
16370,"Patch Set 2: Code-Review+1Since we are rather late in the 4.3 cycle, and the next one will be the last one, I would like an extra review on this before we commit to libreoffice-4-3.",2,13757,2015-03-07 19:24:03,2015-03-07 08:04:34,2015-03-07 19:15:31,0,MERGED,1.0,3.0,2,3,3,positive
16406,Change has been successfully cherry-picked as 204d1093d4954596cc7d7578e0630648f1f678f5,2,13792,2015-04-08 13:39:52,2015-04-06 13:25:54,2015-04-08 13:39:50,0,MERGED,1.0,36.0,1,1,2,positive
16452,Patch Set 1: Code-Review+2 Verified+1Thanks!,1,13829,2015-04-03 10:03:19,2015-04-03 08:03:03,2015-04-03 08:06:13,1,MERGED,1.0,11.0,2,2,2,positive
16453,Change has been successfully cherry-picked as e80a94284be2e73526d41fc6be99c7255f4c2ca3,2,13829,2015-04-03 10:03:34,2015-04-03 08:03:03,2015-04-03 10:03:26,0,MERGED,1.0,11.0,1,1,2,positive
16460,"Patch Set 3:the A?=B syntax is a way in Makefileto doif A has no value then A=Belse keep A's valuethat way one can export A= before the invocation of makeand the user value is honored.seehttps://www.gnu.org/software/make/manual/html_node/Setting.html#index-_003f_003d-1The proper way is to run the pch script from Makefile, in which case A would be set naturally with the appropriate value.Note our makefile support the target 'cmd' for that very purpose:make cmd cmd=""./bin/update_pch.sh [..]""which avoid the evil use of get_config_variables",3,13834,2015-03-23 06:30:41,2015-03-08 23:21:57,2015-03-10 23:27:47,295,MERGED,1.0,12.0,4,7,6,positive
16463,"Patch Set 2:It's standard Makefile syntax. :-)Any reason you use ""grep ""^ *export PARALLELISM="" config_host.mk | sed -e ""s/[^=]*=//"""" instead of bin/get_config_variables? . ./bin/get_config_variables PARALLELISMwould do what you need, I guess.",2,13834,2015-03-10 09:37:47,2015-03-08 23:21:57,2015-03-10 00:02:10,9,MERGED,1.0,12.0,3,5,6,positive
16467,Change has been successfully cherry-picked as 5eafe30b41c9445b16b2cfe08ac4eb8a9cb3ccb1,2,13838,2015-04-03 07:26:18,2015-04-02 09:45:13,2015-04-03 07:26:08,0,MERGED,1.0,11.0,1,1,2,positive
16469,Change has been successfully cherry-picked as d8d946210a39400e4fc0b83f186e6234ad364836,2,13840,2015-04-03 07:25:30,2015-04-02 20:32:59,2015-04-03 07:25:23,0,MERGED,1.0,14.0,1,1,2,positive
16491,Change has been successfully pushed.,2,13860,2015-04-01 12:25:34,2015-03-29 19:34:36,2015-04-01 10:31:34,1,MERGED,1.0,4.0,2,2,2,positive
16497,Change has been successfully cherry-picked as 11402a73876e4213f1a4b0583d74ac51e4dacb33,2,13866,2015-04-01 07:23:22,2015-03-31 20:44:28,2015-04-01 07:23:15,0,MERGED,1.0,8.0,1,1,2,positive
16498,"Patch Set 3: Code-Review-1(2 comments)See inline comments in the code ... I can't really verify if the patch builds (it applies smoothly, though) and I've no clue why CI bot doesn't like it.",3,13867,2015-01-09 11:57:29,2014-12-21 16:14:34,2015-01-07 13:37:23,46,MERGED,2.0,18.0,3,4,7,positive
16509,"Patch Set 1:If this patch is related to tdf#87441, please prefix the first line of the commit message with ""tdf#87441"".There is already similar <https://gerrit.libreoffice.org/#/c/14549/>, please see my comments there about the .xcs/.xcu changes.  A good place to put the new property might be in the /org.openoffice.Office.Common/Security group.",1,13875,2015-03-20 11:03:40,2015-03-11 14:10:04,2015-03-19 16:13:46,18,MERGED,8.0,341.0,3,4,6,positive
16561,Change has been successfully cherry-picked as 8707670cb39f5777cd54f8b180ec342416ef259f,3,13920,2015-03-24 15:45:13,2015-03-23 12:44:28,2015-03-24 15:45:08,0,MERGED,3.0,40.0,2,4,3,positive
16565,Change has been successfully cherry-picked as 9dfad2baaf1f9c6d0933b2326cbf2ff522ae73d1,2,13923,2015-03-26 18:52:18,2015-02-16 22:53:55,2015-03-26 18:52:12,0,MERGED,1.0,14.0,1,1,2,positive
16568,Change has been successfully cherry-picked as 76f33f10309b0ee384a75a7a854858b068d60495,3,13925,2015-03-26 14:14:49,2015-03-16 21:31:23,2015-03-26 14:14:44,0,MERGED,2.0,6.0,2,2,3,positive
16588,Change has been successfully cherry-picked as da651b6ccb47e82f71d890fc8bb9d6cf0201f289,2,13944,2015-03-25 21:54:33,2015-03-25 20:35:55,2015-03-25 21:54:26,0,MERGED,1.0,3.0,1,2,2,positive
16592,"Patch Set 2: Code-Review+2 Verified+1(1 comment)Just tested the build and not objecting the ""unexpected"" solution, admittedly havent retested the bug scenario. However, preventing a crash is always good, thus merging",2,13946,2015-03-25 18:21:19,2015-03-25 08:48:57,2015-03-25 11:52:05,6,MERGED,6.0,85.0,2,3,3,positive
16603,Patch Set 1: Code-Review+1Woohoo!,1,13956,2015-03-23 17:41:18,2015-03-19 14:42:36,2015-03-22 16:51:15,24,MERGED,1.0,9.0,3,3,2,positive
16612,"Patch Set 1:So what you actually can do is, obtain the size, if zero use the define'd X and Y values. If not zero determine whether it is wider than taller and swap the define'd X and Y if necessary.",1,13964,2015-02-25 11:09:19,2015-02-16 22:53:55,2015-02-16 22:53:55,204,MERGED,1.0,6.0,3,5,6,positive
16618,"Patch Set 1:Could you please add a matching testcase? See sw/qa/extras/README on how to add Writer filter testcases, sw/qa/extras/ww8export/ww8export.cxx is the file you could extend. Thanks!",1,13968,2015-03-18 13:08:25,2015-03-12 13:50:15,2015-03-12 13:50:15,143,MERGED,2.0,24.0,3,5,4,positive
16636,Change has been successfully cherry-picked as 662b8c0741f6e864b5b4af07c1a74737ef223c4e,2,13979,2015-03-24 04:29:41,2015-03-21 02:21:51,2015-03-24 04:29:36,0,MERGED,1.0,4.0,2,2,2,positive
16641,Patch Set 4: Code-Review+2 Verified+1Awesome - thanks so much for that! :-),4,13981,2015-03-23 16:55:39,2015-03-12 02:54:43,2015-03-13 22:28:48,234,MERGED,4.0,14.0,5,8,5,positive
16701,Change has been successfully cherry-picked as 92a43d05d14b1ab7b8bfb4052874d0f0e6c62ef9,3,14034,2015-03-19 11:01:35,2015-03-09 12:26:14,2015-03-19 11:01:32,0,MERGED,3.0,13.0,2,3,3,positive
16715,Change has been successfully cherry-picked as 61a3ace9f42a37640b1ec18fad776ba7c1f61714,3,14045,2015-03-19 13:08:21,2015-03-08 20:32:39,2015-03-19 13:08:18,0,MERGED,1.0,4.0,2,2,3,positive
16723,Change has been successfully cherry-picked as 591e34f868cc3a3f3ce7927480d224f137bfd83c,3,14051,2015-03-19 11:08:30,2015-03-12 16:44:01,2015-03-19 11:08:27,0,MERGED,1.0,18.0,1,1,3,positive
16731,"Patch Set 1:> so this is essentially the same as https://gerrit.libreoffice.org/#/c/11775/ ?Yes, I took that code and (a) restructured it to be easier to maintain(b) addressed Caolan's concern by upstreaming the change> https://gerrit.libreoffice.org/#/c/14732/ would take a different approach And if we commit that one and this one then LO will be even faster! :))",1,14057,2015-03-11 18:52:28,2015-03-11 11:55:51,2015-03-11 12:25:02,6,MERGED,2.0,181.0,4,6,2,positive
16734,Change has been successfully cherry-picked as b18bd0b774436ad33332a85b95491a3efd02c249,2,14059,2015-03-19 10:39:44,2015-03-13 14:46:44,2015-03-19 10:39:41,0,MERGED,1.0,16.0,1,1,2,positive
16742,Change has been successfully cherry-picked as aa543be363ffecf4d8ba9db4b26f0b6e0312b662,2,14067,2015-03-18 20:24:37,2015-03-15 23:18:51,2015-03-18 20:24:34,0,MERGED,1.0,7.0,1,1,2,positive
16769,Change has been successfully cherry-picked as 386a85ed50a3e4832644072950a30304ba6c58a6,2,14088,2015-03-13 14:20:06,2015-03-12 21:27:09,2015-03-13 14:20:04,0,MERGED,1.0,7.0,2,2,2,positive
16788,"Patch Set 6:I checked the run-time behavior and it works very well.  And I checked the ODF attribute name, and I *think* that, although there are several other names we could re-use for this purpose, repeat-item-labels is probably reasonable.Now, 2 things remain.  One is that we need a new unit test to cover this new feature.  Hopefully you can pick one of the existing test cases in ucalc_pivottable.cxx as a model and add a new test case.  Another one is that, because we are adding a new attribute that's not yet in the ODF standard, we need to use a different namespace other than 'table:', to make sure that when we export the document it will be a valid ODF.  I *think* you can use either XML_NP_CALC_EXT or XML_NP_LO_EXT for this.  Eike, do you have any advice on which namespace to use?That's all I have to say on this.  Great work!",6,14103,2015-03-06 00:12:31,2015-02-16 16:58:52,2015-03-02 18:27:50,77,MERGED,23.0,116.0,3,7,8,positive
16798,Change has been successfully pushed.,9,14108,2015-03-11 18:01:33,2015-03-02 06:09:28,2015-03-11 17:38:29,0,MERGED,3.0,60.0,2,4,9,positive
16800,Change has been successfully pushed.,7,14110,2015-03-11 15:31:09,2015-03-05 09:34:00,2015-03-11 15:31:03,0,MERGED,2.0,32.0,2,4,7,positive
16805,"Patch Set 1: Code-Review+2 Verified+1Well, let's get this in, a speed-up by factor 1000 is worth it. Keep the selection case in mind.",1,14115,2015-03-10 19:09:26,2015-03-09 20:32:43,2015-03-10 11:21:22,7,MERGED,1.0,21.0,2,5,2,positive
16837,Change has been successfully pushed.,1,14139,2015-03-08 17:59:56,2015-03-08 15:58:35,2015-03-08 15:59:47,2,MERGED,2.0,4.0,2,5,1,positive
16844,Change has been successfully cherry-picked as 63050dccbc50f148cd788730faa53d822d37e54f,5,14145,2015-03-07 19:14:41,2015-03-07 08:04:34,2015-03-07 19:14:39,0,MERGED,1.0,3.0,1,2,5,positive
16854,Patch Set 3:Now the OConnectionURLEdit should have dynamic size. Please check if prefixes are displayed in proper way.,3,14153,2015-03-06 10:18:36,2015-03-05 22:15:26,2015-03-06 10:10:01,0,MERGED,3.0,17.0,3,5,4,positive
16872,Change has been successfully pushed.,3,14166,2015-03-04 13:07:59,2015-03-04 09:28:31,2015-03-04 13:07:40,0,MERGED,60.0,465.0,2,4,3,positive
16956,"Patch Set 1: Code-Review+1Looks great to me; nice to see the 1st PDF import unit test working, and of course the huge speedup from avoiding graphics / images - to just get (indexable) text imported.A feature - so we should get diverse tripple reviews, naturally.Thanks !",1,14233,2015-02-25 08:51:48,2015-02-25 08:20:56,2015-02-25 08:34:51,0,MERGED,14.0,194.0,3,3,2,positive
16973,Change has been successfully cherry-picked as b940df4d1901a912acde714932387d1d8b5c3ec7,4,14245,2015-02-23 21:28:58,2015-02-15 01:33:31,2015-02-23 21:28:53,0,MERGED,815.0,21716.0,3,7,4,positive
16975,"Patch Set 4:Hi Adolfo. Thanks for review and feedback.@Kendy - would you be ok to look over and merge?Many thanks, A.",4,14245,2015-02-23 23:23:27,2015-02-15 01:33:31,2015-02-23 21:28:53,1,MERGED,815.0,21716.0,3,7,4,positive
16976,"Patch Set 4:@mmeeks - Howdy.Sometime ago you committed a Gerrit submission of mine, but it didn't merge properly... I can't remember the solution but we may have the same problem here...Status is Merged, but patch was then reverted... now in Limbo... :-/Any help would be awesome :)",4,14245,2015-02-24 19:57:41,2015-02-15 01:33:31,2015-02-23 21:28:53,22,MERGED,815.0,21716.0,3,7,4,positive
16980,"Patch Set 1: Code-Review+1Thanks! I am unsure if the big, ugly spinning images in /toolkit/tk are really unused. I remember the Updater window using that once. Of course, in my opinion we should drop the Updater and use Sparkle, but thats another bussiness :-P(For the record, to upload amended patches without creating new Gerrit threads just amend locally the latest one with git rebase (and squash) and keep the Change-Id intact in the commit message. :-)Also, IMHO tdf#30425 should be mentioned Ill update the commit message.",1,14245,2015-02-23 03:38:38,2015-02-15 01:33:31,2015-02-22 23:05:11,4,MERGED,815.0,21716.0,3,4,4,positive
16993,Change has been successfully cherry-picked as a840857c2d2490ee8d1b0289df8d9bf588981c48,2,14257,2015-02-25 08:44:52,2015-02-12 21:18:29,2015-02-25 08:44:46,0,MERGED,1.0,18.0,1,1,2,positive
17006,Change has been successfully pushed.,2,14268,2015-02-23 09:04:00,2015-02-11 11:20:49,2015-02-23 07:26:58,1,MERGED,274.0,2281.0,2,4,2,positive
17043,Change has been successfully cherry-picked as a86513d8ca49fe6f4e1cde48e3d744c20540829e,3,14299,2015-02-19 11:29:07,2015-02-19 08:23:41,2015-02-19 11:29:03,0,MERGED,1.0,17.0,1,1,3,positive
17114,"Patch Set 1:I'll check again in a bit and adjust code-review, thanks for confirming that it's something on my side. :-)",1,14357,2015-02-03 15:18:43,2015-01-24 14:50:03,2015-01-27 16:38:56,166,MERGED,3.0,9.0,3,10,2,positive
17161,"Patch Set 1:Hi Stephan,so, it seems they use ConfigItem to call GetProperties, GetNodeNames, ReplaceSetProperties and PutProperties.All them manages endless Sequences to get/set configuration options. By using directly officecfg we can get and set these values. Also, all these calls to ConfigItem methos are done in one place, so, the initial get and the following set are always done in methods from cfgitem. So we can safely (in theory) to cleanup the ConfigItem inheritance of SmMathConfig.Maybe I can missed something, but it seems to be the actual scenario.",1,14397,2015-02-07 12:39:40,2015-02-06 04:01:30,2015-02-06 04:01:30,32,MERGED,2.0,129.0,3,6,4,positive
17190,Change has been successfully cherry-picked as 0b75eda1090f92adc678ceff2565da2dc7d9328c,4,14424,2015-02-11 13:34:55,2015-02-11 08:32:09,2015-02-11 13:34:49,0,MERGED,1.0,5.0,1,1,4,positive
17210,Change has been successfully cherry-picked as 605c8d7f4c7b5b431747ced10243e01529b31777,3,14439,2015-02-09 17:25:47,2015-01-25 18:01:00,2015-02-09 17:25:39,0,MERGED,1.0,1.0,1,1,3,positive
17219,Change has been successfully cherry-picked as 9163b649f8b6b9262f84c7c098c0cf850770d0c5,2,14448,2015-02-09 14:26:21,2015-02-08 06:52:52,2015-02-09 14:26:20,0,MERGED,1.0,16.0,1,1,2,positive
17222,Change has been successfully cherry-picked as 27b5c708938167e7516407db7d22bf48aac796b2,2,14451,2015-02-09 10:52:55,2015-02-09 09:36:16,2015-02-09 10:52:50,0,MERGED,2.0,13.0,2,2,2,positive
17242,Patch Set 4: Verified+1Build df2facc25:* on Windows SUCCESS : * on Linux SUCCESS : * on MacOSX SUCCESS :,4,14466,2014-12-21 20:14:07,2014-10-28 16:50:02,2014-12-21 15:39:38,4,MERGED,71.0,516.0,4,12,7,positive
17245,"Patch Set 8:(3 comments)Markus, thanks for your review",8,14468,2014-12-27 18:39:06,2014-12-22 18:10:59,2014-12-23 11:06:52,103,MERGED,14.0,85.0,3,6,11,positive
17255,Change has been successfully cherry-picked as ff424e420116b2123b62f7869af25d7caec65288,2,14473,2015-02-06 21:46:16,2015-01-30 15:34:30,2015-02-06 21:46:11,0,MERGED,5.0,111.0,1,1,2,positive
17288,Change has been successfully cherry-picked as 776a0b7bae60215996e7d5a0f73a24417414b9bb,2,14501,2015-02-05 10:45:13,2015-01-31 09:55:39,2015-02-05 10:45:09,0,MERGED,3.0,15.0,1,1,2,positive
17293,"Patch Set 1:Good question. Yes, the last few digits of the literal may be insignificant because it is double-precision.I just borrowed the value from the definition of the macro M_PI:<https://sourceware.org/git/?p=glibc.git;a=blob_plain;f=math/math.h;hb=HEAD><https://msdn.microsoft.com/en-us/library/4hwaceh6.aspx><http://cvsweb.netbsd.org/bsdweb.cgi/src/include/math.h?rev=1.63&content-type=text/x-cvsweb-markup&only_with_tag=MAIN>",1,14505,2015-02-04 01:45:25,2015-02-03 10:16:16,2015-02-03 10:16:16,15,MERGED,2.0,10.0,3,6,3,positive
17327,Change has been successfully cherry-picked as 2be46f01479b815711b64473d327fbf207f494bf,2,14533,2015-02-03 11:12:21,2015-02-02 21:04:28,2015-02-03 11:12:18,0,MERGED,2.0,20.0,1,1,2,positive
17342,Patch Set 2: Code-Review-1ongoing mail discussion about this =) I think it can be further improved.,2,14546,2015-01-27 15:26:27,2015-01-27 08:17:50,2015-01-27 14:52:57,0,MERGED,7.0,96.0,2,2,7,positive
17385,Change has been successfully cherry-picked as 7d6445bdca407b53bfdb4277d1add2010cd7e9f0,2,14583,2015-01-28 14:36:50,2015-01-28 10:07:00,2015-01-28 14:20:51,0,MERGED,1.0,6.0,2,2,2,positive
17391,Change has been successfully cherry-picked as 0bac0582adac70380fe30ed16247b1b9f91d2680,2,14588,2015-01-28 06:23:18,2015-01-26 09:56:06,2015-01-28 06:23:03,0,MERGED,7.0,95.0,1,1,2,positive
17394,"Patch Set 1:well imho the feature is pretty thoroughly busted now, so either rubber stamp it because it can hardly get worse or wait for 4.3.7 where it's already in :)",1,14591,2015-01-19 20:40:22,2015-01-16 22:56:09,2015-01-19 12:34:41,8,MERGED,9.0,270.0,5,6,2,positive
17404,Change has been successfully cherry-picked as f5a6a1ccfaa65385d1577c69288a92c3d2571f46,3,14600,2015-01-27 15:27:01,2015-01-15 17:25:38,2015-01-27 15:26:47,0,MERGED,1.0,12.0,1,1,3,positive
17443,Change has been successfully pushed.,5,14636,2015-01-26 06:43:37,2015-01-20 10:38:10,2015-01-26 06:42:28,0,MERGED,615.0,3886.0,2,4,5,positive
17469,Change has been successfully pushed.,14,14657,2015-01-24 03:28:28,2015-01-19 05:04:24,2015-01-24 03:27:37,0,MERGED,6.0,65.0,2,4,14,positive
17523,"Patch Set 4:Mikos:  thanks for nudging me forward all the time.  I keep learning new things.  Also, I must say that all of the helps in logerrit and LO documentation are all very good.  Usually I don't understand it very well at first, but when I run into problems, the right information is always in front of me to take me out of the problem.",4,14703,2015-01-21 14:24:24,2015-01-19 16:05:09,2015-01-21 09:22:52,5,MERGED,4.0,34.0,2,4,7,positive
17528,Patch Set 3:MacOSX SUCCESS (7553bd189)Build on tb37 at Dec-12 18:03: https://ci.libreoffice.org/job/buildbot/3298,3,14706,2014-12-12 18:03:30,2014-11-11 15:52:48,2014-12-12 16:10:49,1,MERGED,9.0,338.0,4,13,7,positive
17557,"Patch Set 1:Can you please add a matching testcase? See http://opengrok.libreoffice.org/xref/core/sw/qa/extras/README for details, in CppunitTest_sw_ooxmlimport, ideally. Thanks!",1,14728,2014-12-20 10:32:24,2014-12-20 04:41:15,2014-12-20 04:41:15,5,MERGED,2.0,7.0,3,11,4,positive
17575,Change has been successfully cherry-picked as 5c363cf3f1d75e37835a6663a96b4e22c754c4cb,7,14741,2015-01-20 16:53:50,2015-01-18 22:35:55,2015-01-20 16:53:40,0,MERGED,1.0,10.0,2,2,7,positive
17592,Change has been successfully pushed.,1,14756,2015-01-20 10:50:35,2015-01-20 10:49:30,2015-01-20 10:49:50,0,MERGED,1.0,4.0,2,5,1,positive
17690,Patch Set 1: Code-Review+2 Verified+1Thank you! :-),1,14839,2015-01-15 15:19:28,2015-01-14 22:13:40,2015-01-14 22:34:47,16,MERGED,5.0,0.0,2,3,2,positive
17695,"Patch Set 1:Rather worried by bugs like http://cgit.freedesktop.org/libreoffice/core/commit/?id=d7a6017e2a6303448d523a1fea458b133084ac3e I decided there must be a better way. I cargo-cult-programming copied this from the corresponding class in another driver, could you please check that it is correct like that? Thanks in advance.Maybe we should make an EasyHack out of it?",1,14842,2015-01-15 11:52:45,2015-01-15 11:45:45,2015-01-15 11:50:13,0,MERGED,2.0,65.0,3,6,2,positive
17732,Patch Set 1:Seems to me jenkins still needs some TLC. The builds (Mac and Windows) were a success. make check on my Linux machine was successful too.,1,14871,2014-11-25 06:44:26,2014-11-24 12:52:48,2014-11-24 12:52:48,17,MERGED,11.0,117.0,3,9,6,positive
17745,Change has been successfully cherry-picked as 5e4a7a95027d979b3bdd729d7ebe950da1129b2b,2,14882,2015-01-13 11:58:37,2015-01-12 22:19:59,2015-01-13 11:58:32,0,MERGED,1.0,13.0,3,3,2,positive
