ID,text,patchSetNum,changeId,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,PREDICTED
18906,"Patch Set 3:When designing the framework, we had two basic ideas:- interesting document models are easier to be loaded from some format, than building them from code- checking an in-memory document model is reasonably easy (usually by using the UNO API), at least easier than asserting a written file (think of manually checking a binary .doc result)That's why for export tests, we do an import->export->import sequence. That ensures that the doc. models can be still stored in a file, allows asserting the result using the UNO API, and still export problems are detected. (I'm just re-stating what's in sw/qa/extras/README, just in case for some reason that file is not clear.) Hopefully this makes it clear how export tests are done. :-)Regarding loosing data during import/export: sure, sometimes that's necessary when e.g. our numbering types and MSO's numbering types do not match. In your case, the provided tests passed just fine when also the exporter got included in the chain, that's why I changed that. As long as it passes, it's safe to change, and it ensures that your export improvements won't break in the future silently. ;-)",3,15875,2014-11-08 15:45:16,2014-11-09 21:42:20,29,MERGED,10.0,104.0,3,6,3,positive
18910,Patch Set 1:Build e6d5af716:* on Windows FAILED : https://ci.libreoffice.org/job/buildbot/3039* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/3038* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/3040,1,15878,2014-11-07 14:12:42,2014-11-07 14:12:42,0,MERGED,1.0,2.0,3,16,3,positive
19021,Change has been successfully cherry-picked as 98c95ce3a759a6f691c20cb1e376fa54a9dfdbc0,3,15962,2014-09-22 08:26:06,2014-11-03 11:26:21,1011,MERGED,3.0,258.0,3,4,3,positive
19023,"Patch Set 2: Verified+1I tested it and it works great, thanks!However, someone who is familiar with Writer should do a code review.",2,15962,2014-09-22 08:26:06,2014-10-13 07:42:51,503,MERGED,3.0,258.0,3,4,3,positive
19026,Change has been successfully cherry-picked as fa022a9c4fe74f3f67fb3c35ef49022842d7499b,3,15963,2014-10-21 13:28:02,2014-11-03 11:31:34,310,MERGED,3.0,57.0,1,1,3,positive
19033,Patch Set 3:MacOSX SUCCESS (01fa209f0)Build on tb37 at Nov-02 21:02: https://ci.libreoffice.org/job/buildbot/2975,3,15967,2014-11-02 02:42:34,2014-11-02 20:37:09,17,MERGED,2.0,110.0,3,8,7,positive
19078,"Patch Set 2: Code-Review+1(3 comments)The patch looks good. It's a great work, thanks for that!",2,15999,2014-10-24 08:36:08,2014-10-24 12:12:52,3,MERGED,6.0,368.0,3,5,4,positive
19079,Change has been successfully pushed.,4,16000,2014-10-24 07:22:31,2014-10-31 08:22:30,168,MERGED,4.0,196.0,2,4,4,positive
19085,Patch Set 3: Code-Review+1Thanks!  Looks good to me now.,3,16003,2014-10-30 11:04:11,2014-10-30 14:56:35,3,MERGED,70.0,168.0,4,5,4,positive
19120,Change has been successfully pushed.,6,16034,2014-10-14 07:50:39,2014-10-29 11:00:08,363,MERGED,1.0,125.0,2,4,6,positive
19169,Change has been successfully cherry-picked as 0bb29affae83d0410f745f46267527e10777fcd2,2,16067,2014-10-17 14:03:34,2014-10-23 12:50:49,142,MERGED,6.0,41.0,1,1,2,positive
19171,Patch Set 3:MacOSX SUCCESS (b8f2b17ee)Build on tb37 at Oct-23 10:55: https://ci.libreoffice.org/job/buildbot/2856,3,16069,2014-10-21 06:39:46,2014-10-23 07:53:34,49,MERGED,25.0,181.0,3,5,4,positive
19193,Patch Set 2: Verified-1Build 7345922e7:* on Windows FAILED : https://ci.libreoffice.org/job/buildbot/2851* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2852* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2847,2,16082,2014-10-20 07:10:45,2014-10-20 07:19:09,0,MERGED,57.0,208.0,2,8,4,positive
19204,Patch Set 1:Build 3c5a4b51e:* on Windows FAILED : https://ci.libreoffice.org/job/buildbot/2849* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2842* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2841,1,16089,2014-10-18 11:14:49,2014-10-18 11:14:49,0,MERGED,1.0,4.0,2,10,2,positive
19288,Patch Set 40: Verified+1Build 9ab9aa718:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2800* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2802* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2801,40,16159,2014-10-06 07:16:16,2014-10-12 20:44:50,157,MERGED,29.0,797.0,2,10,42,positive
19290,Change has been successfully cherry-picked as f6d61562d41b8a49449d881da66a3d8fa519487f,42,16159,2014-10-06 07:16:16,2014-10-13 09:19:04,170,MERGED,29.0,797.0,1,1,42,positive
19317,Patch Set 6:Build 4d7d7879b:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2756* on Linux FAILED : https://ci.libreoffice.org/job/buildbot/2755* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2754,6,16181,2014-10-07 14:08:25,2014-10-10 07:59:42,65,MERGED,105.0,878.0,3,14,8,positive
19469,Change has been successfully pushed.,3,16303,2014-10-02 16:19:35,2014-10-03 09:17:29,16,MERGED,1.0,2.0,1,2,3,positive
19511,Patch Set 3: Verified+1 Code-Review+2Looks good.,3,16338,2014-10-01 13:46:43,2014-10-01 17:15:13,3,MERGED,1.0,4.0,2,2,4,positive
19528,"Patch Set 5: Code-Review+2 Verified+1Looks good now, thanks!",5,16353,2014-09-27 19:16:01,2014-09-30 20:48:51,73,MERGED,7.0,90.0,2,2,6,positive
19578,"Patch Set 1:(1 comment)I see this is more complex than I thought... Thanks Noel.I'm rather surprises something as generic as RELATIVE is #define'd, but wekk, since it is, I don't see a better alternative than what is done here.",1,16393,2014-09-18 07:04:20,2014-09-18 07:04:20,0,MERGED,12.0,107.0,3,9,3,positive
19579,Change has been successfully pushed.,3,16393,2014-09-18 07:04:20,2014-09-26 13:37:27,198,MERGED,12.0,108.0,1,2,3,positive
19619,"Patch Set 1: Code-Review+1I think that is more convenient and expressive, delegate the cause to the constructor instead of use a helper class that calls the initCause method, a new constructor could take the cause and another one the detail message and the cause. In any case, this proposal offers a great improvement.",1,16425,2014-08-15 14:17:25,2014-08-20 09:46:08,115,MERGED,41.0,950.0,3,6,3,positive
19658,"Patch Set 1:Hi Jay,1. I'm bit unsure regarding the ""and"" word, since it sounds like you can do both things at once. Maybe using a semicolon or a comma is better? What do you think?2. Maybe we could drop the word ""Tool"", as I can't see it anywhere else in the interface?3. If we're using the term ""Pan"", I guess we need to change the panning only button as well (now it's called ""Shift"")?",1,16457,2014-09-23 03:19:34,2014-09-23 03:19:34,0,MERGED,1.0,2.0,2,5,3,positive
19659,"Patch Set 1:Fine with both suggestions, will push an amended commit.",1,16457,2014-09-23 03:19:34,2014-09-23 03:19:34,0,MERGED,1.0,2.0,2,5,3,positive
19723,Change has been successfully cherry-picked as 44a432e9073b3d39b1bdd34b65cfd91d5541f324,3,16511,2014-07-21 06:27:11,2014-09-21 12:44:59,1494,MERGED,1.0,86.0,3,5,3,positive
19739,"Patch Set 5:No problem, Adolfo, thanks for your good comments!Do you think ""Spelling and Grammar"" should be added to all three occurences or only the one that had it before?",5,16521,2014-09-06 10:03:17,2014-09-07 17:52:04,31,MERGED,4.0,71.0,2,4,8,positive
19746,Patch Set 1: Code-Review-1And tomorrow we receive again a enhancement request to make it toggle? I think the toggle feature is great. What kind of sense is it to hit Ctrl+F when the findbar is already in focus? Makes more sense to close it again to me. Furthermore it grabs focus (and opens if necessary).,1,16524,2014-08-25 18:43:29,2014-08-25 18:44:59,0,MERGED,1.0,2.0,2,4,4,positive
19755,Patch Set 1: Code-Review+2 Verified+1Thanks for the improvement!,1,16529,2014-09-19 02:00:07,2014-09-19 02:00:07,0,MERGED,1.0,6.0,2,2,2,positive
19818,Patch Set 2: Verified-1Build 1545decd7:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2484* on Linux FAILED : https://ci.libreoffice.org/job/buildbot/2483* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2485,2,16574,2014-09-15 07:16:13,2014-09-15 08:48:19,1,MERGED,2.0,20.0,3,9,4,positive
19845,RestoredMe dumb:-) I had forgotten to include boost lib,2,16590,2014-09-13 18:44:58,2014-09-14 08:20:01,13,MERGED,3.0,12.0,3,16,5,positive
19846,Patch Set 3:Windows SUCCESS (c7a811b6f)Build on tb39 at Sep-14 22:34: https://ci.libreoffice.org/job/buildbot/2480,3,16590,2014-09-13 18:44:58,2014-09-14 14:56:42,20,MERGED,3.0,15.0,3,11,5,positive
19847,Patch Set 3: Verified-1Build c7a811b6f:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2480* on Linux FAILED : https://ci.libreoffice.org/job/buildbot/2478* on MacOSX FAILED : https://ci.libreoffice.org/job/buildbot/2479,3,16590,2014-09-13 18:44:58,2014-09-14 14:56:42,20,MERGED,3.0,15.0,3,11,5,positive
19851,Patch Set 1:(1 comment)expm1 and log1p are c++11. I don't know if they are widely supported.,1,16590,2014-09-13 18:44:58,2014-09-13 18:44:58,0,MERGED,3.0,12.0,2,4,5,positive
19883,Patch Set 3: Code-Review+2 Verified+1Great work - many thanks!,3,16617,2014-09-08 12:27:23,2014-09-12 11:12:57,94,MERGED,2.0,95.0,2,3,5,positive
19912,"Patch Set 1:... this time, passing both CppunitTest_sw_uwriter and CppunitTest_i18npool_test_breakiterator (with the addition of two small but crucial extra lines)It would be helpful if I could run the complete suite of tests, but there are others which always fail on OSX for unrelated reasons",1,16639,2014-09-10 16:42:49,2014-09-10 16:42:49,0,MERGED,3.0,25.0,2,3,2,positive
20007,"Patch Set 1: Code-Review+1 Verified+1Looks fine to me and analysis in bug is impressive, but I still would prefer somebody who actually knows the code in quesiton to approve...",1,16716,2014-08-25 10:36:39,2014-08-25 10:36:39,0,MERGED,1.0,2.0,3,4,2,positive
20056,Change has been successfully cherry-picked as 529f584b5e2e86273c812d42ada7a489e36b9cf3,3,16756,2014-05-29 15:41:34,2014-09-03 11:12:17,2323,MERGED,2.0,26.0,1,1,3,positive
20176,Change has been successfully cherry-picked as 266a9536b5abf4c36fed1785ae657da923bbbb8d,2,16834,2014-08-26 21:49:47,2014-08-28 15:54:23,42,MERGED,4.0,28.0,1,1,2,positive
20472,Change has been successfully cherry-picked as 8d10b7373a1c77748f2119b64a3dd99f453137fe,3,17089,2014-08-11 01:15:20,2014-08-11 06:23:11,5,MERGED,1.0,15.0,2,5,3,positive
20550,"Patch Set 1: Code-Review+2 Verified+1Ah ok, I thought it was unconverted. Looks plausible (like TP_LEGEND_POS).",1,17156,2014-08-06 09:15:36,2014-08-06 09:15:36,0,MERGED,2.0,31.0,2,4,2,positive
20579,Change has been successfully pushed.,1,17183,2014-07-30 05:33:35,2014-07-30 05:33:35,0,MERGED,1.0,3.0,1,2,1,positive
20586,Change has been successfully pushed.,1,17190,2014-07-31 09:20:00,2014-07-31 09:20:00,0,MERGED,1.0,2.0,1,2,1,positive
20587,Patch Set 3: Verified+1 Code-Review+2Nice!,3,17191,2014-08-03 11:58:04,2014-08-05 13:37:13,49,MERGED,3.0,3.0,1,2,4,positive
20752,Change has been successfully cherry-picked as 290d0d779551b84dfa42e0c026ce4d7c0f00ea7a,2,17338,2014-07-27 18:35:37,2014-07-28 08:17:20,13,MERGED,3.0,17.0,2,4,2,positive
20771,Patch Set 1: Verified-1Build 9041d21be:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2329* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2328* on MacOSX FAILED : https://ci.libreoffice.org/job/buildbot/2327,1,17351,2014-07-21 18:30:47,2014-07-21 18:30:47,0,MERGED,1.0,2.0,3,9,3,positive
20799,Change has been successfully pushed.,1,17373,2014-07-26 09:13:54,2014-07-26 09:13:54,0,MERGED,1.0,2.0,2,2,1,positive
21012,Patch Set 4:Build d2daf4c0c:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2250* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2251* on MacOSX FAILED : https://ci.libreoffice.org/job/buildbot/2249,4,17545,2014-07-16 19:22:34,2014-07-17 07:08:31,11,MERGED,49.0,92.0,2,8,5,positive
21018,"Patch Set 1:(1 comment)I'm not able to review the patch, just a minor note. Thanks!",1,17550,2014-07-16 07:30:43,2014-07-16 07:30:43,0,MERGED,1.0,23.0,3,3,2,positive
21045,Change has been successfully cherry-picked as 6d3269ad94bbad8abae5703edc86d8888356bf14,2,17568,2014-07-15 10:41:02,2014-07-15 15:46:37,5,MERGED,2.0,6.0,2,3,2,positive
21087,Patch Set 7: Verified+1Build 568d5dca1:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2229* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2231* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2230,7,17599,2014-07-12 09:33:57,2014-07-14 11:40:01,50,MERGED,1.0,4.0,3,9,8,positive
21089,Change has been successfully cherry-picked as 38d0bde62bd5fe8022ac45c5657226761fcdaa30,8,17599,2014-07-12 09:33:57,2014-07-14 15:36:33,54,MERGED,1.0,4.0,2,2,8,positive
21098,Patch Set 2: Verified+1Build e60f6eabf:* on Windows SUCCESS : https://ci.libreoffice.org/job/buildbot/2226* on Linux SUCCESS : https://ci.libreoffice.org/job/buildbot/2228* on MacOSX SUCCESS : https://ci.libreoffice.org/job/buildbot/2227,2,17606,2014-07-14 10:07:06,2014-07-14 10:07:06,0,MERGED,20.0,532.0,2,9,4,positive
21101,"Patch Set 5:This version is great. Can you please remove ""Thanks to Douglas Mencken, who suggested"" from commit message? :)",5,17609,2014-07-11 10:35:03,2014-07-11 22:50:29,12,MERGED,2.0,318.0,2,2,8,positive
21122,Patch Set 2: Code-Review+2 Verified+1Agreed - thanks Markus ! =),2,17620,2014-07-13 05:26:24,2014-07-14 10:21:43,28,MERGED,1.0,2.0,3,4,3,positive
21168,Change has been successfully pushed.,1,17659,2014-07-10 16:16:34,2014-07-10 16:16:34,0,MERGED,1.0,9.0,2,2,1,positive
21184,Change has been successfully cherry-picked as 6f063c3b0d58f27187948e013fbd759767324f5c,2,17674,2014-07-04 15:50:54,2014-07-08 11:32:05,91,MERGED,1.0,39.0,2,2,2,positive
21190,"Patch Set 1: Code-Review+1unit test, minimal fix - what's not to like =)",1,17677,2014-07-10 12:46:31,2014-07-10 14:27:02,1,MERGED,3.0,24.0,4,5,2,positive
21202,"Patch Set 2:Looks promising! :-)Can you name your test fdo74745, not n74745, please? We use the fdo prefix for https://bugs.freedesktop.org/show_bug.cgi, and n (or bnc) is used for https://bugzilla.novell.com/show_bug.cgi.",2,17685,2014-07-08 09:21:37,2014-07-08 09:31:06,0,MERGED,2.0,7.0,2,2,8,positive
21257,Change has been successfully cherry-picked as 08e3e6c223c266874a4acf3885997ea6426aa9bd,9,17730,2014-05-23 13:24:48,2014-07-08 10:23:03,1100,MERGED,16.0,837.0,2,2,9,positive
21259,"Patch Set 5: Code-Review-1(20 comments)Please see inline comments.Other than that, nice approach and could work once my nitpicks were addressed ;-)",5,17730,2014-05-23 13:24:48,2014-06-05 14:37:22,313,MERGED,14.0,621.0,2,4,9,positive
21260,Patch Set 6:Testing went faster than I expected (unit test document is not yet ready but already very useful).ScSum() and ScCount() now contain the original code for non-subtotal/aggregate use.Matrix-arguments: still open.,6,17730,2014-05-23 13:24:48,2014-06-12 11:43:20,478,MERGED,14.0,832.0,1,2,9,positive
21263,"Patch Set 7:Added unit tests for AGGREGATE.Note:-functions-excel-2010.xlsx has been saved by Calc and should be recalculated and saved by Excel.-unit test for excel 2010 functions row 2, 45 and 79 are currently disabled because the test causes exceptions, whereas evaluation by hand in Calc does not show differences between calculated and expected result.",7,17730,2014-05-23 13:24:48,2014-06-25 14:30:14,793,MERGED,16.0,837.0,1,2,9,positive
21273,"Patch Set 1: -Code-ReviewAlso, there's nice stack-overflow link :)https://stackoverflow.com/questions/18974741/error-strlen-not-a-member-of-std-only-on-linux-not-on-solaris",1,17737,2014-07-04 04:11:17,2014-07-04 04:14:11,0,MERGED,1.0,2.0,2,5,6,positive
21277,Change has been successfully cherry-picked as cd3e7bd7acaa29d19a57326f6080926321b78c23,3,17740,2014-06-15 20:24:46,2014-07-07 12:54:09,520,MERGED,25.0,274.0,1,1,3,positive
21421,Change has been successfully pushed.,1,17871,2014-06-28 08:24:05,2014-06-28 08:24:05,0,MERGED,1.0,6.0,2,2,1,positive
21422,Change has been successfully pushed.,1,17872,2014-06-28 08:48:18,2014-06-28 08:48:18,0,MERGED,1.0,10.0,2,2,1,positive
21432,Change has been successfully cherry-picked as 9b04093e9ab67428276f27a5819d45675a8b3f9a,5,17881,2014-06-25 10:21:10,2014-06-27 06:21:20,44,MERGED,2.0,31.0,2,2,5,positive
21448,Patch Set 3:MacOSX SUCCESS (071604ac5)Build on tb21 at Jun-25 12:49: https://ci.libreoffice.org/job/buildbot/2149,3,17895,2014-06-25 11:14:25,2014-06-25 11:14:25,0,MERGED,31.0,4179.0,2,27,6,positive
21484,Change has been successfully cherry-picked as f910280b8704ed9c289150a4ca3c8d60e15d0d97,3,17922,2014-06-09 07:46:45,2014-06-24 09:11:46,361,MERGED,1.0,2.0,1,1,3,positive
21509,Patch Set 1: Code-Review+1Thanks!,1,17947,2014-06-20 18:31:12,2014-06-20 18:35:37,0,MERGED,1.0,2.0,3,3,2,positive
21518,Change has been successfully pushed.,2,17955,2014-06-10 08:26:26,2014-06-19 19:51:06,227,MERGED,7.0,148.0,2,3,2,positive
21531,Patch Set 1: Code-Review+2 Verified+1Seems good...,1,17962,2014-06-17 11:29:27,2014-06-17 11:29:27,0,MERGED,1.0,4.0,4,6,2,positive
21532,Change has been successfully cherry-picked as db2bfe8262cc834fbd69c69ec9c5090ceb0fcb90,2,17962,2014-06-17 11:29:27,2014-06-19 07:42:50,44,MERGED,1.0,4.0,1,1,2,positive
21539,Patch Set 3:MacOSX SUCCESS (1f91867b3)Build on tb37 at Jun-18 10:52: https://ci.libreoffice.org/job/buildbot/2121,3,17970,2014-06-12 20:42:56,2014-06-18 09:44:08,133,MERGED,1.0,15.0,2,6,5,positive
21546,Change has been successfully cherry-picked as 53b9adc135f4abb086c740582e5f85cea710287d,8,17975,2014-06-17 08:46:13,2014-06-17 13:27:44,4,MERGED,1.0,1.0,2,3,8,positive
21563,Change has been successfully cherry-picked as ca4f1929ced3714c99acc7c7458277459158683a,4,17991,2014-06-15 12:39:00,2014-06-16 12:29:35,23,MERGED,1.0,6.0,3,3,4,positive
21566,Change has been successfully cherry-picked as fe5b3c3357d9e613a0be53ec1e5546a59e21cea0,2,17992,2014-06-11 11:08:17,2014-06-16 13:08:53,122,MERGED,3.0,16.0,1,1,2,positive
21823,Change has been successfully cherry-picked as 4916efd5c69684f12fa062f734345627291b49e4,2,18214,2014-05-23 15:42:39,2014-05-27 10:50:31,91,MERGED,2.0,6.0,2,2,2,positive
21883,Patch Set 3: Code-Review+2 Verified+1This is acceptable. Thanks.,3,18266,2014-05-22 17:08:14,2014-05-22 19:48:22,2,MERGED,2.0,4.0,2,2,4,positive
