ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
4066,Patch Set 5: Verified+1 Code-Review+2 IP-Clean+1+1 Thanks Lars !,5,10407,2014/2/13 18:19,2014/1/31 19:42,2014/2/13 18:17,0,MERGED,3,737,2,4,5,positive
4067,Patch Set 4: Verified+1 Code-Review+2 IP-Clean+1Looks good. Thanks Ren├®,4,10410,2014/2/13 17:22,2014/2/11 16:40,2014/2/13 17:03,0,MERGED,5,158,2,4,4,positive
4068,"Patch Set 5: Verified+1 Code-Review+2 IP-Clean+1Excellent, thanks a lot !!",5,10412,2014/2/13 16:04,2014/2/11 16:04,2014/2/13 15:59,0,MERGED,4,126,2,4,5,positive
4072,Patch Set 3: Verified+1 Code-Review+1 IP-Clean+1The changes look good to me. I'm +1 on moving the Java 6 anyway.,3,10420,2014/1/22 23:06,2014/1/20 19:13,2014/1/22 17:32,5,MERGED,13,286,2,4,6,positive
4076,"Patch Set 4:<H├╝stel>... Yes, of course. At least we will can kick the refresh on the viewer.Gerrit review updated. Thanks as always for the feedback.",4,10422,2014/2/11 20:05,2014/2/11 11:25,2014/2/11 20:03,0,MERGED,1,32,2,4,6,positive
4077,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Changed my mind. Merging now..:),2,10429,2014/2/12 17:58,2014/2/11 9:36,2014/2/12 17:58,0,MERGED,7,8,3,6,2,positive
4081,Patch Set 1: Code-Review-1(1 comment)nice improvement :)I propose to- show relative dates (easier to read and needs less space) or add an option to switch the format like done in the history view- either show both author and committer information or show commit date instead of author date since that gives the time when this commit was last updated which IMO is more interesting than the authoring date,1,10433,2014/2/6 0:59,2014/1/29 8:03,2014/1/29 8:03,184,MERGED,4,178,2,3,3,positive
4082,Patch Set 15: Code-Review+1A good starting point for symlink tests regarding checkout. +1 from me.An idea for more tests: All the tests here work mainly with two different states. What's in the current commit and what's in the commit I want to checkout. During checkout there are two more states which could differ from these two states. The index and the working tree. So we need (maybe in subsequent changes) tests where the working tree is dirty (differs from index) and where we have staged but uncommitted changes.,15,10435,2014/2/10 23:36,2013/12/3 9:25,2014/2/10 22:29,1,MERGED,2,264,4,5,20,positive
4086,Patch Set 4:(6 comments)Looks very good! A few comments inline.,4,10438,2014/2/10 22:22,2014/1/19 21:23,2014/1/25 12:42,393,MERGED,13,350,3,7,7,positive
4087,Patch Set 1: Code-Review-1(6 comments)This looks very good. A few things inline.Do you know why the formatting has changed? I'm wondering if we should reformat all source files now or if we need to update settings.,1,10438,2014/1/21 18:00,2014/1/19 21:23,2014/1/19 21:23,44,MERGED,10,258,3,5,7,positive
4089,"Patch Set 1: Code-Review-1 IP-Clean+1There's obviously something wrong with the tests, I'll let you take a look at it, but codewise, it looks all right. I'm ready to +1 it as soon as it verifies!",1,10453,2014/2/11 2:27,2014/2/7 21:28,2014/2/10 23:00,3,MERGED,13,380,2,3,4,positive
4090,"Patch Set 2:The unit test rework helped debug the hang, but then the patch ended up bigger than first intended. Sowwy! :S",2,10453,2014/2/11 23:06,2014/2/7 21:28,2014/2/11 22:38,0,MERGED,15,955,3,13,4,positive
4091,"Patch Set 2: Code-Review-1(1 comment)I tick when reading this comment, but that's it. Otherwise, looks good to me.",2,10453,2014/2/12 14:02,2014/2/7 21:28,2014/2/11 22:38,15,MERGED,15,955,3,13,4,positive
4092,"Patch Set 3:Hi Paul, Thank you for your comment. I have pushed a change set that modifies BindingModel instead of BindingService. This is partial change, because I think other references to BindingManager should be replaced by EBindingService as well. Do you think it's a good direction?",3,10455,2014/2/10 15:06,2014/2/10 14:35,2014/2/10 14:35,0,MERGED,2,9,3,7,5,positive
4094,"Patch Set 2:Hi Robin, I submitted the bug here: https://bugs.eclipse.org/bugs/show_bug.cgi?id=428029.Hopefully the attached screenshot makes it clearer than my previous message which view I'm referring to. The other commit views you mention don't flicker.",2,10456,2014/2/12 19:24,2013/12/19 21:41,2013/12/19 23:35,1315,MERGED,2,2,4,8,2,positive
4095,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Looks good. Let's try to update the copyright years in the upcoming patches.,2,10459,2014/2/12 16:05,2014/2/10 23:56,2014/2/11 23:21,16,MERGED,5,179,3,5,3,positive
4099,"Patch Set 2: Code-Review+2Looks good to me, approved.",2,10477,2014/2/12 11:01,2014/2/7 22:17,2014/2/12 10:57,0,MERGED,2,14,1,3,2,positive
4100,"Patch Set 2: Verified+1 IP-Clean+1Works fine, making verified.",2,10477,2014/2/12 11:34,2014/2/7 22:17,2014/2/12 10:57,0,MERGED,2,14,1,3,2,positive
4103,"Patch Set 7: Verified+1 Code-Review+2 IP-Clean+1Looks good, thanks for the contribution.",7,10486,2014/2/12 7:07,2014/1/20 18:22,2014/2/8 22:59,80,MERGED,1,32,3,5,8,positive
4104,Patch Set 8: Verified+1 Code-Review+2 IP-Clean+1Looks good thanks for the contribution.,8,10486,2014/2/12 7:07,2014/1/20 18:22,2014/2/12 7:07,0,MERGED,1,32,2,4,8,positive
4106,"Patch Set 14: Looks good to me, but someone else must approve",14,10492,2013/5/3 13:22,2013/2/5 6:12,2013/5/2 13:21,24,MERGED,7,290,3,4,30,positive
4111,Patch Set 7: Verified+1 Code-Review+2 IP-Clean+1Test failures look unrelated. Great stuff!,7,10498,2013/12/19 14:27,2013/12/4 18:46,2013/12/19 14:00,0,MERGED,11,429,3,6,7,positive
4113,"Patch Set 2:The failure is not in a module that I modified, my stuff actually passed (org.eclipse.mylyn.reviews.ui)[INFO] Reactor Summary:[INFO] [INFO] Mylyn Reviews ..................................... SUCCESS [0.656s][INFO] org.eclipse.mylyn.reviews.core .................... SUCCESS [5.413s][INFO] org.eclipse.mylyn.reviews.edit .................... SUCCESS [0.830s][INFO] org.eclipse.mylyn.gerrit.core ..................... SUCCESS [2.270s][INFO] org.eclipse.mylyn.gerrit.core.tests ............... SUCCESS [19.453s][INFO] org.eclipse.mylyn.reviews.ui ...................... SUCCESS [1.457s][INFO] org.eclipse.mylyn.reviews.feature ................. SUCCESS [0.328s][INFO] org.eclipse.mylyn.gerrit.ui ....................... SUCCESS [1.132s][INFO] org.eclipse.mylyn.gerrit.feature .................. SUCCESS [0.269s][INFO] org.eclipse.mylyn.gerrit.target ................... SUCCESS [0.050s][INFO] org.eclipse.mylyn.gerrit.tests .................... FAILURE [1.266s]",2,10498,2013/12/6 19:42,2013/12/4 18:46,2013/12/6 19:33,0,MERGED,12,553,3,5,7,positive
4115,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Thanks Paul,2,10505,2014/1/29 17:27,2014/1/27 22:43,2014/1/29 17:25,0,MERGED,1,51,1,3,2,positive
4116,Patch Set 1:(1 comment)works nicely,1,10508,2014/1/27 22:42,2013/12/3 20:05,2013/12/3 22:28,1320,MERGED,3,132,1,2,3,positive
4117,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Looks good.,2,10510,2014/1/29 14:56,2014/1/29 14:50,2014/1/29 14:56,0,MERGED,6,14,2,4,2,positive
4120,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Thanks for the cleanup ;),1,10514,2014/1/29 12:30,2014/1/29 11:59,2014/1/29 11:59,0,MERGED,2,2,2,4,1,positive
4121,Patch Set 5: Verified+1 Code-Review+2 IP-Clean+1Thanks Paul for the review.,5,10516,2014/1/29 11:26,2014/1/27 23:12,2014/1/29 11:25,0,MERGED,3,13,1,3,5,positive
4123,"Patch Set 2: IP-Clean+1Code is clean and looks good, is there a reason to lazy load it? Performance or other?",2,10538,2014/1/27 15:34,2014/1/27 14:04,2014/1/27 15:06,0,MERGED,1,16,4,7,6,positive
4125,"Patch Set 4: Code-Review+1 IP-Clean+1This looks good to me, it fixes Alexandres concerns.",4,10538,2014/1/28 19:48,2014/1/27 14:04,2014/1/28 19:41,0,MERGED,1,35,3,4,6,positive
4127,"Patch Set 2:RolandIn response to your questions, viewing the history forPreferenceSyncFileFilter.java,1) The commit message looks identical, including change id to what's in thecommit message box at the top of the page athttps://git.eclipse.org/r/#/c/20637/2) The diff in the commit message in history view does not have the code changethat is my workspace. It has the same diff that I get when I clickthe unified diff link for the file on the web page.3) I think you're asking about ID numbers in the id column of the history view.The top id number is 0874496. I do not see the id 20f2e7 anywhere in thelist.4) The second commit from the top has the id 521dad6 which was my first attemptat committing and pushing the change. The third id is 69082ff, for bug410646. I do not see id 4683c3e anywhere in the list in history view.Looking at the history view, there's what looks like a tree view just to theright of the history column. The tree looks like a straight line except that there's a node branched off at id 521dad6 (my first attempt)Thanks for your patience and help in getting this done.",2,10539,2014/1/27 13:16,2014/1/14 23:46,2014/1/22 12:48,120,MERGED,1,4,4,9,3,positive
4128,Patch Set 1:Please add your credentials to the copyright notice and update the copyright date. Thanks!,1,10541,2014/1/20 13:36,2014/1/16 11:36,2014/1/16 11:38,97,MERGED,1,28,3,4,4,positive
4129,Patch Set 1:(5 comments)See my comments. Looking forward to comments,1,10552,2014/1/24 12:01,2014/1/24 11:32,2014/1/24 11:52,0,MERGED,9,336,2,3,8,positive
4130,"Patch Set 5:Thanks for your comments, Judith. Applied the changes.",5,10552,2014/1/27 13:16,2014/1/27 12:16,2014/1/27 13:15,0,MERGED,11,682,2,4,8,positive
4132,"Patch Set 3:Thanks Mickael, the changes look good to me. There's one additional thing: for some of the bundles it's the first change after 4.3 and hence we need to increase the bundle version's service segment by 100 for those bundles. The same change needs to be done in the pom.xml.",3,10554,2014/1/28 11:11,2014/1/21 15:42,2014/1/21 16:13,162,MERGED,12,48,4,8,4,positive
4135,Patch Set 1:(1 comment)Thanks for the fix. I'll review right after M5 is promoted.,1,10554,2014/1/21 16:07,2014/1/21 15:42,2014/1/21 15:42,0,MERGED,12,48,2,5,4,positive
4140,"Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Looks good, since we are now using findNode we can get rid of the call to get the text buffer (save a Promise). I'll make that update separately",2,10558,2014/1/28 14:30,2014/1/22 21:03,2014/1/28 14:28,0,MERGED,2,370,1,2,2,positive
4145,Patch Set 3: Verified+1 Code-Review+2 IP-Clean+1Thanks Paul for the review.,3,10575,2014/1/27 20:45,2014/1/23 15:21,2014/1/27 20:44,0,MERGED,1,8,2,5,3,positive
4156,"Patch Set 1: Code-Review+1 IP-Clean+1This looks good to me, but we need test cases.",1,10593,2014/1/27 15:50,2014/1/24 23:05,2014/1/24 23:05,64,MERGED,1,53,3,4,2,positive
4157,"Patch Set 1: Verified+1 Code-Review+1 IP-Clean+1Looks good to me, doesn't break anything.",1,10595,2014/1/27 15:58,2014/1/23 19:27,2014/1/23 23:26,88,MERGED,4,34,3,4,2,positive
4162,Patch Set 4: Verified+1 Code-Review+1 IP-Clean+1This change looks good to me.,4,10611,2014/1/13 15:26,2014/1/10 22:18,2014/1/10 22:18,65,MERGED,4,84,4,10,4,positive
4163,Patch Set 4: Code-Review+1Looks good. I'll keep an eye on the use of the extension point in the future.,4,10611,2014/1/13 17:47,2014/1/10 22:18,2014/1/10 22:18,67,MERGED,4,84,4,10,4,positive
4166,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Thanks Marc!,2,10615,2014/1/13 19:28,2013/7/9 15:10,2014/1/13 18:18,1,MERGED,1,14,2,4,3,positive
4168,Patch Set 4: Verified+1 Code-Review+2 IP-Clean+1Looks good (again).,4,10624,2014/1/13 15:32,2014/1/8 10:54,2014/1/13 14:31,1,MERGED,23,616,2,3,4,positive
4172,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Patch looks good to me. Pushing to master.,2,10633,2014/1/13 10:28,2014/1/8 7:28,2014/1/13 9:54,0,MERGED,1,4,2,4,2,positive
4174,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1Thanks Kristine!,1,10645,2014/1/11 16:34,2014/1/6 15:15,2014/1/6 23:25,113,MERGED,1,101,2,4,2,positive
4176,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1This looks fine to me.,1,10657,2014/1/10 20:16,2014/1/9 19:17,2014/1/9 19:25,24,MERGED,2,17,2,3,2,positive
4179,Patch Set 3: Code-Review+2 IP-Clean+1thanks for the patch!,3,10670,2014/1/10 16:17,2013/12/6 14:56,2014/1/10 16:08,0,MERGED,3,73,2,5,3,positive
4182,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1cool thanks,2,10675,2014/1/10 15:26,2014/1/7 19:59,2014/1/10 15:22,0,MERGED,2,8,1,2,2,positive
4183,"Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Thanks, Tori!",2,10678,2014/1/10 14:32,2014/1/9 17:38,2014/1/10 14:11,0,MERGED,1,4,2,3,2,positive
4184,"Patch Set 1:(1 comment)Looks good, but we need to update the copyright year. Thanks!",1,10678,2014/1/9 19:01,2014/1/9 17:38,2014/1/9 17:38,1,MERGED,1,2,2,2,2,positive
4187,"Patch Set 1:Looks good to me, maybe fix the unnecessary whitespace caused by Bug 49619 and complain in Bug 49619? Platform is currently frozen due to the M4, once M4 is done we can merge again.",1,10679,2013/12/13 10:39,2013/12/5 14:30,2013/12/13 8:38,2,MERGED,1,77,5,10,3,positive
4192,"Patch Set 2: Code-Review+2 IP-Clean+1Daniel, looks good!",2,10682,2014/1/10 14:06,2013/12/13 18:35,2014/1/10 13:42,0,MERGED,1,9,2,4,2,positive
4193,"Patch Set 1:Hi Patrick.I think testing generate* with Holder mocks would be enough. And then simply test that output has been created, not that the output conforms to some specific piece of HTML.I think the biggest challenge here is to mock the model access. Maybe this is a hint that the RecommendersTaglet API is not testable enough yet.Anyways, it would be great to have a regression test in place to make sure that this kind of problem doesn't creep back in.",1,10694,2013/12/27 17:44,2013/12/27 15:35,2013/12/27 15:35,2,MERGED,3,8,3,7,2,positive
4196,Patch Set 3: Code-Review-1(4 comments)Nice.. just a few notes.,3,10707,2013/12/16 15:22,2013/12/13 19:58,2013/12/13 21:22,65,MERGED,5,46,3,7,7,positive
4198,Patch Set 3:Thanks Alex to take care of my lazyness.,3,10715,2013/12/12 21:17,2013/12/10 21:19,2013/12/12 21:11,0,MERGED,2,39,4,8,4,positive
4200,Patch Set 3: Verified+1 Code-Review+2 IP-Clean+1Thanks Lars.,3,10716,2013/12/16 14:43,2013/12/16 11:26,2013/12/16 14:43,0,MERGED,1,19,2,4,3,positive
4214,"Patch Set 1: Verified+1 IP-Clean+1Build succeeds locally, let's give it a try",1,10755,2013/12/13 19:26,2013/12/13 12:58,2013/12/13 16:10,3,MERGED,3,6,2,3,1,positive
4219,"Patch Set 2:""which sprint/backlog item relates to this change?""I wasn't the one who put this change here in the first place... ;-)That being said, we could use this approach also for the composite site we want to hand out to Vaadin users.",2,10774,2013/10/5 19:05,2013/9/27 7:56,2013/10/4 14:30,28,MERGED,5,110,3,6,3,positive
4220,"Patch Set 1:I hoped to work around the ""filename too long"" issue by creating the test workspace in ${java.io.tmpdir} (see releng/org.eclipse.rap.tools.build/pom.xml). However, this path seems to be too long on your system as well. Let's hope your patch to bug 407333 will be accepted in M4, this will finally solve the problem.Anyway, this issue is not related to the change.",1,10778,2013/12/12 20:15,2013/12/12 16:06,2013/12/12 16:18,3,MERGED,1,7,2,7,1,positive
4222,"Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1- rebasedgood catch, thanks :-)",2,10780,2013/12/12 22:45,2013/12/12 6:19,2013/12/12 22:44,0,MERGED,1,3,2,5,2,positive
4224,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1thanks :-)- fixed style nit,2,10782,2013/12/12 22:11,2013/12/9 20:47,2013/12/12 22:10,0,MERGED,1,3,2,5,2,positive
4226,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1Good call!,2,10783,2013/12/12 21:26,2013/12/9 18:39,2013/12/10 21:39,47,MERGED,5,41,2,3,3,positive
4227,"Patch Set 3: Code-Review+1(2 comments)seem good to me, minus one style question.",3,10789,2013/12/12 7:08,2013/12/12 6:26,2013/12/12 6:34,0,MERGED,2,67,4,8,5,positive
4229,Patch Set 2: Verified+1 Code-Review+2 IP-Clean+1This looks fine to me.,2,10790,2013/12/12 19:42,2013/11/25 19:39,2013/12/12 18:20,1,MERGED,7,211,2,3,3,positive
4235,"Patch Set 1: Code-Review-1I am now making a test case to test this better, but I feel the patch should work and fixed a hidden bug.",1,10800,2013/11/26 15:20,2013/11/26 15:13,2013/11/26 15:14,0,MERGED,1,43,3,5,10,positive
4236,"Patch Set 2:I like the ""get(...)"" API as a general purpose integer parsing.",2,10800,2013/11/26 20:23,2013/11/26 15:13,2013/11/26 19:11,1,MERGED,3,211,4,10,10,positive
4242,"Patch Set 4:(4 comments)> checking ""Show final report dialog only when it differs from this confirmation report"" seems to have no effect, when trying to push the same tag a second time to the same remote I still get the confirmation dialogFixed, thanks! Turns out this was also broken for the ""Push Branch"" wizard, see change https://git.eclipse.org/r/18779. Also see https://git.eclipse.org/r/18780 for (hopefully) better labels.> I don't understand what's the purpose of the dialog opened by ""Configure..."" on the result page. It allows to configure push for the current branch, why do I need to reach this from the result dialog of ""Push Tags..."" ?> this configure dialog doesn't show all possible known URLs of all remotes I have defined, I tried with a repository having 2 remotes for 2 different remote repositories, one using https and the other one file protocol. But the configure dialog always only shows the file URL.Good catch! I didn't see a ""Configure..."" because with my test repositories were already configured. But ""Configure..."" should not be shown when pushing tags. Fixed with newest patch set, see changes PushOperationUI.",4,10804,2013/11/23 16:19,2013/11/22 13:25,2013/11/22 17:54,22,MERGED,17,857,3,5,7,positive
4249,"Patch Set 8: Code-Review-1(12 comments)Looks good, some comments. It doesn't apply cleanly on latest lttng-luna too ; you should always rebase to the latest head when pushing a new patchset (especially if one of the previous comments was ""please rebase to the lastest lttng-luna"").",8,10815,2013/11/27 19:19,2013/11/27 14:24,2013/11/27 16:33,2,MERGED,31,847,4,8,17,positive
4250,Patch Set 14:(4 comments)thanks for the information.,14,10815,2013/11/29 14:55,2013/11/27 14:24,2013/11/28 23:34,15,MERGED,5,402,4,8,17,positive
4252,Restored,2,10816,2013/11/28 12:05,2013/11/27 14:57,2013/11/27 14:57,21,MERGED,1,3,2,5,5,positive
4255,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1This change looks fine to me.,1,10821,2013/11/29 19:07,2013/11/29 17:23,2013/11/29 17:23,1,MERGED,4,17,2,3,2,positive
4256,Patch Set 1: Verified+1 Code-Review+2 IP-Clean+1test data works ok for me.thanks.,1,10822,2013/11/29 18:40,2013/11/22 21:43,2013/11/22 21:43,164,MERGED,4,585,1,2,1,positive
4262,Patch Set 1: Code-Review-1 IP-Clean+1(1 comment)looks good except nit,1,10839,2013/11/28 22:15,2013/11/28 10:18,2013/11/28 10:21,11,MERGED,2,51,3,4,2,positive
4265,"Patch Set 2: Code-Review-1We had another quick discussion on this ;)What seems like the less intrusive solution that would bring an improvement would be to keep an int value corresponding to Type.NULL, but instead of -1 we could use Integer.MIN_VALUE, which is used less often in normal use cases.",2,10842,2013/11/14 19:08,2013/9/12 22:00,2013/9/13 19:47,1487,MERGED,7,51,3,6,6,positive
