ID,text,patchSetNum,changeId,orderTime,createTime,commitTime,timeDiff,reviewStatus,fileNum,churn,authorNum,comments,patchsetCounts,Overall
3347,"Patch Set 1:Hi Dirk, Thank you for your advices, i will attention those format problem, by the way, do we have the code style and check style for nattable project?   Did you push the modified codes?  You said "" you can see them in the compare view"", it means click ""Unified"" link, or others? i am sorry, i amn't sure where whitespaces was removed.  I add a test for huge data. i don't know which place is good for those files, if they are wrong place, please tell me. thank you.  https://git.eclipse.org/r/#/c/32673/Change-Id: I958f25579e19abeb4eb40b3b69a3f3ec9d8400be",1,8870,2014/9/2 6:11,2014/8/28 6:17,2014/8/28 9:23,116,MERGED,1,59,2,5,3,negative
3350,"Patch Set 1: Code-Review+2Poor Florian, we troll him while he can't defend himself ;)",1,8873,2014/9/10 17:05,2014/9/9 22:32,2014/9/9 22:35,18,MERGED,1,6,3,5,2,negative
3354,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6323/ : UNSTABLE,5,8893,2014/9/7 21:48,2014/1/15 18:18,2014/9/7 21:31,0,MERGED,5,59,2,8,5,negative
3356,Patch Set 1: Verified+1 Code-Review+2No defects. Suspiciously good test results (-8 failing).,1,8906,2014/9/1 10:15,2014/9/1 7:25,2014/9/1 7:25,2,MERGED,3,178,2,3,1,negative
3358,"Patch Set 3:Ah sorry, you are right, there were some snippets with incorrect line endings. Fixed with https://git.eclipse.org/c/platform/eclipse.platform.ui.git/commit/?id=cea7e764d92686817f5423717eeeee66e55b3851",3,8907,2014/8/29 9:49,2014/8/28 0:27,2014/8/28 21:37,12,MERGED,9,748,3,8,6,negative
3361,"Patch Set 2: Code-Review-1Looks like you completely reformatted Snippet62TextAndDialogCellEditor.java. That is undesired, as a rule of thumb only format the lines you are changing.",2,8907,2014/8/28 11:57,2014/8/28 0:27,2014/8/28 11:30,0,MERGED,9,748,3,4,6,negative
3364,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6214/ : UNSTABLE,1,8915,2014/8/13 15:00,2014/8/13 14:28,2014/8/13 14:30,0,MERGED,3,25,3,4,2,negative
3366,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-builds/81/ : UNSTABLE,4,8933,2014/8/30 14:31,2014/5/29 9:26,2014/8/30 14:16,0,MERGED,2,68,3,6,4,negative
3371,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-reviews/564/ : UNSTABLE,2,8939,2014/8/22 18:23,2014/8/22 14:52,2014/8/22 18:08,0,MERGED,1,11,3,7,4,negative
3385,"Patch Set 11:>But there are still some problemsI forgot to override the commit method in the metadata page as well. My bad.If you look to the Source page, the commit method does a check that assures to commit that page only in the case of a save action.This is needed because when switching pages, the editor will commit any changes on the previous page, and that page will not be dirty anymore (unfortunately the editor stays dirty).I'll take care of it :-)",11,8960,2014/8/20 17:18,2014/6/12 19:10,2014/8/20 17:12,0,MERGED,21,841,3,6,18,negative
3392,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6236/ : UNSTABLE,1,8972,2014/8/17 14:46,2014/8/17 10:17,2014/8/17 14:30,0,MERGED,1,2,5,6,5,negative
3393,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6262/ : UNSTABLE,3,8972,2014/8/26 21:17,2014/8/24 17:02,2014/8/26 20:57,0,MERGED,7,253,3,6,5,negative
3395,"Patch Set 3:(13 comments)Mathias, thanks for reviewing PS #3. I was planning to cleanup the code at a later stage when UI will stabilize, so it was filled with javadoc stubs, bad variable names, etc. :( Next time I will think of a better way to submit patches for UI evaluation only...",3,8972,2014/8/27 22:30,2014/8/24 17:02,2014/8/26 20:57,25,MERGED,7,253,3,6,5,negative
3400,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/1212/ : UNSTABLE,2,8989,2014/8/28 4:24,2014/8/27 5:15,2014/8/28 3:41,0,MERGED,8,107,3,5,3,negative
3401,"Patch Set 4: Code-Review-1please look into ------------------------------------------------------- T E S T S-------------------------------------------------------Running org.eclipse.linuxtools.lttng2.control.ui.tests.AllTestsTests run: 129, Failures: 1, Errors: 4, Skipped: 0, Time elapsed: 85.611 sec <<< FAILURE!Results :Failed tests:   testTraceSessionTree(org.eclipse.linuxtools.lttng2.control.ui.tests.model.component.TraceControlSnapshotSessionTests)Tests in error:   testCreateLiveSessionErrors(org.eclipse.linuxtools.lttng2.control.ui.tests.service.LTTngControlServiceTest)  testCreateSnapshotSession(org.eclipse.linuxtools.lttng2.control.ui.tests.service.LTTngControlServiceTest)  testCreateLiveSessionErrors(org.eclipse.linuxtools.lttng2.control.ui.tests.service.LTTngControlServiceMiTest)  testCreateSnapshotSession(org.eclipse.linuxtools.lttng2.control.ui.tests.service.LTTngControlServiceMiTest)Tests run: 129, Failures: 1, Errors: 4, Skipped: 0",4,8991,2014/8/27 14:41,2014/8/22 21:10,2014/8/27 13:47,0,MERGED,1,3,3,4,6,negative
3404,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6238/ : UNSTABLE,2,9001,2014/8/18 21:57,2014/8/14 15:02,2014/8/18 21:41,0,MERGED,4,50,3,4,4,negative
3407,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org//job/org.eclipse.scout.rt_gerrit/1329/ : UNSTABLE,1,9004,2014/8/19 11:55,2014/8/19 11:46,2014/8/19 11:46,0,MERGED,2,6,2,3,3,negative
3410,"Patch Set 2:I'd suggest to add an input dialog to select the servlet path in order to avoid the HTTP 500 error - 500 feels worse than a 404. Apart from this, I'm fine with the change.",2,9015,2014/8/14 15:28,2014/8/13 11:39,2014/8/14 14:28,1,MERGED,23,858,3,4,4,negative
3411,"Patch Set 2: Verified-1 Code-Review-2(1 comment)The code looks good but the test is wrong: when running the test alone, it will execute the wrong test.Please fix and we can go ahead with this change.",2,9017,2014/8/18 11:59,2014/8/15 2:54,2014/8/15 22:56,61,MERGED,3,78,3,5,3,negative
3417,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-commons/203/ : UNSTABLE,1,9034,2014/8/14 0:37,2014/8/13 23:52,2014/8/14 0:34,0,MERGED,1,44,2,3,2,negative
3419,"Patch Set 1:Sorry for the previous comment, was on another branch, but still the same error occurs: !ENTRY org.eclipse.core.jobs 4 2 2014-08-13 07:39:19.060!MESSAGE An internal error occurred during: ""Performing server operation..."".!STACK 0java.lang.NullPointerException	at org.eclipse.mylyn.internal.reviews.ui.dialogs.CommentInputDialog$1.run(CommentInputDialog.java:246)	at org.eclipse.core.internal.jobs.Worker.run(Worker.java:53)",1,9038,2014/8/13 11:39,2014/8/12 0:55,2014/8/12 0:55,34,MERGED,1,182,4,13,2,negative
3422,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/313/ : UNSTABLE,8,9047,2014/8/14 21:43,2014/8/14 20:50,2014/8/14 20:51,0,MERGED,2,155,2,3,10,negative
3423,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-docs/289/ : UNSTABLE,4,9047,2014/8/12 1:23,2014/8/7 23:53,2014/8/12 1:17,0,MERGED,2,125,2,3,10,negative
3424,"Patch Set 6: -Code-ReviewHi Andreas, -1 just for the icon. sorry for the inconvenience.",6,9048,2014/8/18 11:15,2014/8/4 13:31,2014/8/15 14:57,68,MERGED,6,29,3,6,8,negative
3425,"Patch Set 5: Code-Review-1@Johannes: Can you come up with a better looking icons/view16/logo.png? As far as I can tell, that's the current wizard banner just scaled down which doesn't work too well at 16*16.",5,9048,2014/8/7 12:30,2014/8/4 13:31,2014/8/7 12:29,0,MERGED,6,29,2,4,8,negative
3426,"Patch Set 1:I'm not sure I understand this patch. In the follow-up you change Map to List, so that ID has to become a int. Why do the IDs here become longs?",1,9049,2014/8/13 20:46,2014/8/13 19:52,2014/8/13 19:59,0,MERGED,4,20,3,9,4,negative
3431,Patch Set 9: Code-Review+2 Verified+1Thanks Stefan for this contribution and sorry for the delay in the review from my side.,9,9055,2014/8/18 15:19,2014/8/18 15:16,2014/8/18 15:17,0,MERGED,7,163,2,5,9,negative
3432,"Patch Set 8:@Olav: I have problems building this with Maven. In plugins/org.eclipse.recommenders.snipmatch I get a folder target/generated-sources/emf/target/generated-sources/emf/...This of course confuses Eclipse, as the package names of the generated Java sources don't match the directory. Do you have any idea what's causing this?",8,9063,2014/8/13 8:11,2014/7/30 14:12,2014/8/13 8:08,0,MERGED,8,164,3,6,9,negative
3440,"Patch Set 3:(6 comments)Hi Daniel, while I am testing the code, could you take a look at my inline comments? In general I think the bundle versions are not updated correctly.",3,9070,2014/8/18 12:08,2014/8/14 16:14,2014/8/18 8:17,3,MERGED,8,224,3,8,5,negative
3441,"Patch Set 3:correct, my bad - sorry",3,9070,2014/8/18 12:19,2014/8/14 16:14,2014/8/18 8:17,4,MERGED,8,224,3,8,5,negative
3463,"Patch Set 7: Code-Review+2My bad, I guess it got lost in the sea of other errors I was having from other opened plugins... Gotta love these strict settings!",7,9105,2014/8/7 16:13,2014/8/4 20:53,2014/8/7 14:26,1,MERGED,4,370,4,6,8,negative
3466,"Patch Set 2:I do not want to mess with this, but I think we just need to press rebase, can you verify?",2,9107,2014/8/6 20:04,2014/7/24 20:07,2014/7/25 1:51,306,MERGED,4,191,2,2,4,negative
3479,Patch Set 3: Code-Review+1(4 comments)This looks very good even but it seems that there is still a race condition between checking for the lock and opening the secure store. I'm a bit worried that we would end up with false positives if we fail everything the lock was acquired. I'm not sure what the implications are of only checking for dead locks on the UI thread and what the chances are we would still run into the problem then.,3,9164,2014/8/2 0:23,2014/7/31 17:11,2014/8/1 21:54,2,MERGED,3,342,3,5,4,negative
3480,"Patch Set 4: Code-Review+1(In reply to comment #15)> Patch Set 4:> > Leo, do you see any holes in my reasoning?I've read and re-read the article and your reasoning seems sound. But I do find it odd that if OrderedLock is also an ISchedulingRule, why isn't there a way to schedule a Job around the lock held by SecurePreferenceStore.",4,9164,2014/8/5 23:05,2014/7/31 17:11,2014/8/5 20:47,2,MERGED,3,326,3,8,4,negative
3481,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/mylyn/job/gerrit-mylyn-commons/199/ : UNSTABLE,1,9164,2014/7/31 17:15,2014/7/31 17:11,2014/7/31 17:11,0,MERGED,1,60,2,3,4,negative
3482,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/16/ : UNSTABLE,3,9182,2014/5/26 19:46,2014/5/26 15:36,2014/5/26 19:28,0,MERGED,2,65,2,5,13,negative
3483,Patch Set 3: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/17/ : UNSTABLE,3,9182,2014/5/27 5:21,2014/5/26 15:36,2014/5/26 19:28,9,MERGED,2,65,2,5,13,negative
3484,Patch Set 6: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/21/ : UNSTABLE,6,9182,2014/5/30 10:39,2014/5/26 15:36,2014/5/30 10:16,0,MERGED,6,124,2,3,13,negative
3485,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/19/ : UNSTABLE,5,9182,2014/5/30 9:56,2014/5/26 15:36,2014/5/30 9:35,0,MERGED,5,122,2,5,13,negative
3486,Patch Set 5: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/20/ : UNSTABLE,5,9182,2014/5/30 10:16,2014/5/26 15:36,2014/5/30 9:35,0,MERGED,5,122,2,5,13,negative
3487,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/15/ : UNSTABLE,2,9182,2014/5/26 16:02,2014/5/26 15:36,2014/5/26 15:43,0,MERGED,2,65,3,4,13,negative
3489,Patch Set 7: Code-Review-1Build Unstable https://hudson.eclipse.org/cdo/job/emf-cdo-gerrit/22/ : UNSTABLE,7,9182,2014/5/30 12:13,2014/5/26 15:36,2014/5/30 11:55,0,MERGED,7,126,2,3,13,negative
3492,"Patch Set 1:1- thanks2- I wasn't clear.  What I meant is that the launches that are in the top 3 are no longer shown in the rest of the list.  So if I scroll in the alphabetical list looking for a launch, it may not be there if it is in the top 3.  I found that not very user-friendly.  For example:launchMlaunchClaunchF-------launchAlaunchB <----- I cannot find launchC launchD...3- ok4- ok",1,9187,2014/8/5 13:18,2014/8/1 19:43,2014/8/1 20:08,89,MERGED,3,56,3,11,4,negative
3505,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6095/ : UNSTABLE,4,9229,2014/7/25 8:15,2014/7/23 14:47,2014/7/25 7:55,0,MERGED,1,10,2,7,4,negative
3506,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6082/ : UNSTABLE,1,9229,2014/7/23 15:01,2014/7/23 14:47,2014/7/23 14:47,0,MERGED,1,9,3,7,4,negative
3507,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6087/ : UNSTABLE,1,9229,2014/7/24 11:04,2014/7/23 14:47,2014/7/23 14:47,20,MERGED,1,9,3,7,4,negative
3508,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6090/ : UNSTABLE,2,9229,2014/7/24 15:00,2014/7/23 14:47,2014/7/24 14:38,0,MERGED,1,10,3,9,4,negative
3509,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6093/ : UNSTABLE,2,9229,2014/7/25 1:15,2014/7/23 14:47,2014/7/24 14:38,10,MERGED,1,10,3,9,4,negative
3511,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/cdt/job/cdt-verify/1001/ : UNSTABLE,1,9232,2014/7/23 15:28,2014/7/23 14:44,2014/7/23 14:46,0,MERGED,2,78,3,5,2,negative
3523,"Patch Set 3: Code-Review+2 Verified+1Agree, looks really ugly on Windows 7.",3,9262,2014/7/24 16:46,2014/7/24 7:18,2014/7/24 16:45,0,MERGED,1,24,2,4,3,negative
3530,"Patch Set 4: Code-Review-1(6 comments)Sorry for the late review. I' ve just installed LTTng 2.4 and I tried to create a live session. I noticed a view things (see inline comments)Also, the properties view should show if the session is a live session. I hope the tracer is able to provide that information. If not then you don't need change anything. We don't cache of any configuration parameter that are not provided by the tracer (e.g. context added).",4,9269,2014/4/3 15:03,2014/3/19 7:11,2014/4/2 19:38,19,MERGED,17,580,3,6,10,negative
3532,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6023/ : UNSTABLE,2,9272,2014/7/10 15:23,2014/7/10 8:17,2014/7/10 15:03,0,MERGED,5,133,5,8,4,negative
3533,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6018/ : UNSTABLE,1,9272,2014/7/10 8:47,2014/7/10 8:17,2014/7/10 8:18,0,MERGED,3,22,3,6,4,negative
3546,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6013/ : UNSTABLE,1,9306,2014/7/9 21:07,2014/7/9 20:32,2014/7/9 20:34,0,MERGED,1,13,2,3,2,negative
3547,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5948/ : UNSTABLE,1,9307,2014/6/29 10:03,2014/6/29 9:40,2014/6/29 9:40,0,MERGED,12,403,3,6,3,negative
3549,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5992/ : UNSTABLE,1,9308,2014/7/5 14:17,2014/7/5 12:28,2014/7/5 13:10,1,MERGED,1,86,2,5,2,negative
3550,Patch Set 2: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6012/ : UNSTABLE,2,9311,2014/7/9 20:39,2014/7/8 23:01,2014/7/9 20:18,0,MERGED,1,1,2,5,2,negative
3551,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6005/ : UNSTABLE,1,9311,2014/7/8 23:22,2014/7/8 23:01,2014/7/8 23:02,0,MERGED,1,1,3,10,2,negative
3552,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6008/ : UNSTABLE,1,9311,2014/7/9 0:41,2014/7/8 23:01,2014/7/8 23:02,1,MERGED,1,1,3,10,2,negative
3553,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6011/ : UNSTABLE,1,9311,2014/7/9 13:51,2014/7/8 23:01,2014/7/8 23:02,14,MERGED,1,1,3,10,2,negative
3555,Patch Set 1: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6007/ : UNSTABLE,1,9313,2014/7/9 0:19,2014/7/8 23:22,2014/7/8 23:38,0,MERGED,1,13,4,9,1,negative
3556,Patch Set 11: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5966/ : UNSTABLE,11,9314,2014/7/2 9:59,2014/6/5 15:31,2014/7/2 9:43,0,MERGED,15,882,2,3,21,negative
3557,Patch Set 21: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/6006/ : UNSTABLE,21,9314,2014/7/8 23:59,2014/6/5 15:31,2014/7/8 23:40,0,MERGED,15,926,4,11,21,negative
3561,Patch Set 7: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5930/ : UNSTABLE,7,9314,2014/6/18 17:02,2014/6/5 15:31,2014/6/18 16:34,0,MERGED,9,511,3,8,21,negative
3562,Patch Set 16: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5979/ : UNSTABLE,16,9314,2014/7/3 14:30,2014/6/5 15:31,2014/7/3 14:07,0,MERGED,15,850,2,3,21,negative
3563,Patch Set 10: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5963/ : UNSTABLE,10,9314,2014/7/1 18:44,2014/6/5 15:31,2014/7/1 18:19,0,MERGED,12,667,2,4,21,negative
3564,Patch Set 12: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5967/ : UNSTABLE,12,9314,2014/7/2 10:19,2014/6/5 15:31,2014/7/2 9:46,0,MERGED,15,882,3,4,21,negative
3566,Patch Set 13: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5976/ : UNSTABLE,13,9314,2014/7/3 11:12,2014/6/5 15:31,2014/7/3 10:55,0,MERGED,15,840,2,3,21,negative
3567,Patch Set 18: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5994/ : UNSTABLE,18,9314,2014/7/7 13:22,2014/6/5 15:31,2014/7/7 13:07,0,MERGED,16,901,3,10,21,negative
3569,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5959/ : UNSTABLE,8,9314,2014/6/30 15:23,2014/6/5 15:31,2014/6/30 15:03,0,MERGED,12,657,4,10,21,negative
3570,Patch Set 8: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5961/ : UNSTABLE,8,9314,2014/7/1 15:40,2014/6/5 15:31,2014/6/30 15:03,24,MERGED,12,657,4,10,21,negative
3571,Patch Set 15: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5978/ : UNSTABLE,15,9314,2014/7/3 14:17,2014/6/5 15:31,2014/7/3 14:01,0,MERGED,15,852,2,4,21,negative
3572,Patch Set 14: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5977/ : UNSTABLE,14,9314,2014/7/3 12:32,2014/6/5 15:31,2014/7/3 11:45,0,MERGED,15,839,3,5,21,negative
3573,Patch Set 9: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5962/ : UNSTABLE,9,9314,2014/7/1 16:21,2014/6/5 15:31,2014/7/1 16:02,0,MERGED,12,644,2,3,21,negative
3574,"Patch Set 19:Yes, sorry if that wasn't clear :). Also, don't forget the NPE from comment 17 (haven't looked if it was fixed yet).",19,9314,2014/7/8 1:24,2014/6/5 15:31,2014/7/7 22:34,2,MERGED,15,923,3,10,21,negative
3575,Patch Set 4: Code-Review-1Build Unstable https://hudson.eclipse.org/egit/job/egit.gerrit/5904/ : UNSTABLE,4,9314,2014/6/10 13:41,2014/6/5 15:31,2014/6/10 13:14,0,MERGED,6,136,3,6,21,negative
3579,"Patch Set 2: Code-Review-1(3 comments)Some comments on the implementation, for review's sake.But from a higher-level perspective, getTraceSet() vs. getCompleteTraceSet() is quite confusing and seems redundant. If the ""experiment"" is now a concept on its own, could getTraceSet() also include the experiment?or, if it's a method that is not called often, we could keep the old getTraceSet() and just add the experiment to the Set (changing to Set, plz) if needed?",2,9317,2014/7/3 18:14,2014/6/13 19:19,2014/7/3 14:43,3,MERGED,3,47,3,5,10,negative
3580,"Patch Set 2:(1 comment)There are situations where we want the experiment along with the trace set and other cases where we only want the final traces, so that's 2 use cases.I wouldn't add the experiment in getTraceSet that would change the behavior, which is worst than breaking the API because much less possible to detect.And it is called somewhat often in the upcoming analysis (critical path, VM). I added this because otherwise the code looks ugly (if (trace instanceof TmfExperiment) { copy the array and add the experiment })maybe I should call it getTraceSetWithExperiment?",2,9317,2014/7/3 19:30,2014/6/13 19:19,2014/7/3 14:43,4,MERGED,3,47,3,5,10,negative
3585,"Patch Set 7: Code-Review-1(4 comments)I don't think the comments from patch set 6 were looked at, most still apply.We're now at +14 ""null type safety"" warnings, those need to be fixed!",7,9318,2014/6/26 19:58,2014/5/2 4:05,2014/6/21 11:21,128,MERGED,16,483,3,4,10,negative
